year,rank,mojo_title,title_norm,domestic,imdb_id,source_row
2000,46,Rugrats in Paris,rugrats_in_paris,103291131.0,,3190
2000,47,Shanghai Noon,shanghai_noon,99274467.0,,3191
2000,48,The Tigger Movie,the_tigger_movie,96159800.0,,3192
2000,49,The 6th Day,the_6th_day,96085477.0,,3193
2000,50,Romeo Must Die,romeo_must_die,91036760.0,,3194
2000,51,Fantasia 2000,fantasia_2000,90874570.0,,3195
2000,52,Autumn in New York,autumn_in_new_york,90726668.0,,3196
2000,53,Bring It On,bring_it_on,90449929.0,,3197
2000,54,Bedazzled,bedazzled,90383208.0,,3198
2000,55,Snatch,snatch,83557872.0,,3199
2000,56,Men of Honor,men_of_honor,82343495.0,,3200
2000,57,Finding Forrester,finding_forrester,80049764.0,,3201
2000,58,The Road to El Dorado,the_road_to_el_dorado,76432727.0,,3202
2000,59,"Dude, Where's My Car?",dude_wheres_my_car,73180723.0,,3203
2000,60,"O Brother, Where Art Thou?",o_brother_where_art_thou,71868327.0,,3204
2000,61,Rules of Engagement,rules_of_engagement,71732303.0,,3205
2000,62,Frequency,frequency,68106245.0,,3206
2000,63,Thirteen Days,thirteen_days,66579890.0,,3207
2000,64,Proof of Life,proof_of_life,62761005.0,,3208
2000,65,Snow Day,snow_day,62464731.0,,3209
2000,66,28 Days,28_days,62198945.0,,3210
2000,67,Taxi 2,taxi_2,60726164.0,,3211
2000,68,Keeping the Faith,keeping_the_faith,59945183.0,,3212
2000,69,Next Friday,next_friday,59827328.0,,3213
2000,70,The Flintstones in Viva Rock Vegas,the_flintstones_in_viva_rock_vegas,59468275.0,,3214
2000,71,Little Nicky,little_nicky,58292295.0,,3215
2000,72,Pay It Forward,pay_it_forward,55707411.0,,3216
2000,73,Bounce,bounce,53425292.0,,3217
2000,74,Pitch Black,pitch_black,53187659.0,,3218
2000,75,Hanging Up,hanging_up,51880044.0,,3219
2000,76,The Skulls,the_skulls,50802120.0,,3220
2000,77,The Replacements,the_replacements,50054511.0,,3221
2000,78,Book of Shadows: Blair Witch 2,book_of_shadows_blair_witch_2,47737094.0,,3222
2000,79,Almost Famous,almost_famous,47383689.0,,3223
2000,80,The Watcher,the_watcher,47267829.0,,3224
2000,81,High Fidelity,high_fidelity,47126295.0,,3225
2000,82,Dracula 2000,dracula_2000,47053625.0,,3226
2000,83,The Gift,the_gift,44567606.0,,3227
2000,84,Where the Heart Is,where_the_heart_is,40863718.0,,3228
2000,85,Bless the Child,bless_the_child,40443010.0,,3229
2000,86,The Art of War,the_art_of_war,40400425.0,,3230
2000,87,Dancer in the Dark,dancer_in_the_dark,40031879.0,,3231
2000,88,The Legend of Bagger Vance,the_legend_of_bagger_vance,39459427.0,,3232
2000,89,Urban Legends: Final Cut,urban_legends_final_cut,38574362.0,,3233
2000,90,The Original Kings of Comedy,the_original_kings_of_comedy,38182790.0,,3234
2000,91,Titan A.E.,titan_ae,36754634.0,,3235
2000,92,Return to Me,return_to_me,36609995.0,,3236
2000,93,My Dog Skip,my_dog_skip,35547761.0,,3237
2000,94,The Adventures of Rocky & Bullwinkle,the_adventures_of_rocky_bullwinkle,35134820.0,,3238
2000,95,American Psycho,american_psycho,34266564.0,,3239
2000,96,Dungeons & Dragons,dungeons_dragons,33978694.0,,3240
2000,97,Red Planet,red_planet,33463969.0,,3241
2000,98,Wonder Boys,wonder_boys,33426588.0,,3242
2000,99,Reindeer Games,reindeer_games,32168970.0,,3243
2000,100,Lost Souls,lost_souls,31355910.0,,3244
2001,1,Harry Potter and the Sorcerer's Stone,harry_potter_and_the_sorcerers_stone,974755371.0,,3345
2001,2,The Lord of the Rings: The Fellowship of the Ring,the_lord_of_the_rings_the_fellowship_of_the_ring,868385360.0,,3346
2001,3,"Monsters, Inc.",monsters_inc,528773250.0,,3347
2001,4,Shrek,shrek,484596038.0,,3348
2001,5,Ocean's Eleven,oceans_eleven,450717150.0,,3349
2001,6,Pearl Harbor,pearl_harbor,449220945.0,,3350
2001,7,The Mummy Returns,the_mummy_returns,433013274.0,,3351
2001,8,Jurassic Park III,jurassic_park_iii,368780809.0,,3352
2001,9,Planet of the Apes,planet_of_the_apes,362211740.0,,3353
2001,10,Hannibal,hannibal,351692268.0,,3354
2001,11,Rush Hour 2,rush_hour_2,347325802.0,,3355
2001,12,A Beautiful Mind,a_beautiful_mind,313542341.0,,3356
2001,13,American Pie 2,american_pie_2,287553595.0,,3357
2001,14,Bridget Jones's Diary,bridget_joness_diary,281929795.0,,3358
2001,15,Spirited Away,spirited_away,274925095.0,,3359
2001,16,Lara Croft: Tomb Raider,lara_croft_tomb_raider,274703340.0,,3360
2001,17,A.I. Artificial Intelligence,ai_artificial_intelligence,235926552.0,,3361
2001,18,The Others,the_others,209947037.0,,3362
2001,19,The Fast and the Furious,the_fast_and_the_furious,207283925.0,,3363
2001,20,Vanilla Sky,vanilla_sky,203388341.0,,3364
2001,21,Cats & Dogs,cats_dogs,200687492.0,,3365
2001,22,Atlantis: The Lost Empire,atlantis_the_lost_empire,186053725.0,,3366
2001,23,Moulin Rouge!,moulin_rouge,179213434.0,,3367
2001,24,Dr. Dolittle 2,dr_dolittle_2,176104344.0,,3368
2001,25,Amélie,amélie,173921954.0,,3369
2001,26,Black Hawk Down,black_hawk_down,172989651.0,,3370
2001,27,The Princess Diaries,the_princess_diaries,165335153.0,,3371
2001,28,Spy Kids,spy_kids,147934180.0,,3372
2001,29,The Mexican,the_mexican,147845033.0,,3373
2001,30,Swordfish,swordfish,147080413.0,,3374
2001,31,Spy Game,spy_game,143049560.0,,3375
2001,32,Legally Blonde,legally_blonde,141774679.0,,3376
2001,33,Scary Movie 2,scary_movie_2,141220678.0,,3377
2001,34,Shallow Hal,shallow_hal,141069860.0,,3378
2001,35,America's Sweethearts,americas_sweethearts,138307673.0,,3379
2001,36,Save the Last Dance,save_the_last_dance,131706809.0,,3380
2001,37,A Knight's Tale,a_knights_tale,117487473.0,,3381
2001,38,The Score,the_score,113579918.0,,3382
2001,39,Along Came a Spider,along_came_a_spider,105178561.0,,3383
2001,40,Training Day,training_day,104876233.0,,3384
2001,41,Jimmy Neutron: Boy Genius,jimmy_neutron_boy_genius,102992536.0,,3385
2001,42,Don't Say a Word,dont_say_a_word,100020092.0,,3386
2001,43,Evolution,evolution,98376292.0,,3387
2001,44,I Am Sam,i_am_sam,97818139.0,,3388
2001,45,Enemy at the Gates,enemy_at_the_gates,96976270.0,,3389
2001,46,The Wedding Planner,the_wedding_planner,94728529.0,,3390
2001,47,Behind Enemy Lines,behind_enemy_lines,91753202.0,,3391
2001,48,Gosford Park,gosford_park,87754044.0,,3392
2001,49,Ali,ali,87713825.0,,3393
2001,50,Rat Race,rat_race,85498534.0,,3394
2001,51,Final Fantasy: The Spirits Within,final_fantasy_the_spirits_within,85131830.0,,3395
2001,52,The Animal,the_animal,84772742.0,,3396
2001,53,Blow,blow,83282296.0,,3397
2001,54,Exit Wounds,exit_wounds,79958599.0,,3398
2001,55,Serendipity,serendipity,77516304.0,,3399
2001,56,Kate & Leopold,kate_leopold,76019048.0,,3400
2001,57,Manitou's Shoe,manitous_shoe,75482094.0,,3401
2001,58,From Hell,from_hell,74558115.0,,3402
2001,59,The One,the_one,72689126.0,,3403
2001,60,The Royal Tenenbaums,the_royal_tenenbaums,71441250.0,,3404
2001,61,Down to Earth,down_to_earth,71186502.0,,3405
2001,62,Brotherhood of the Wolf,brotherhood_of_the_wolf,70752904.0,,3406
2001,63,Thir13en Ghosts,thir13en_ghosts,68467960.0,,3407
2001,64,Pokémon 3 the Movie: Spell of the Unown,pokémon_3_the_movie_spell_of_the_unown,68411275.0,,3408
2001,65,Bandits,bandits,67631903.0,,3409
2001,66,Not Another Teen Movie,not_another_teen_movie,66468332.0,,3410
2001,67,Sweet November,sweet_november,65754228.0,,3411
2001,68,K-PAX,kpax,65001485.0,,3412
2001,69,Kiss of the Dragon,kiss_of_the_dragon,64437847.0,,3413
2001,70,Captain Corelli's Mandolin,captain_corellis_mandolin,62112895.0,,3414
2001,71,Zoolander,zoolander,60780981.0,,3415
2001,72,The Crimson Rivers,the_crimson_rivers,60094966.0,,3416
2001,73,Jeepers Creepers,jeepers_creepers,59217789.0,,3417
2001,74,Heartbreakers,heartbreakers,57756408.0,,3418
2001,75,15 Minutes,15_minutes,56359980.0,,3419
2001,76,Driven,driven,54744738.0,,3420
2001,77,Domestic Disturbance,domestic_disturbance,54249294.0,,3421
2001,78,The Closet,the_closet,50104745.0,,3422
2001,79,Monster's Ball,monsters_ball,44909486.0,,3423
2001,80,Recess: School's Out,recess_schools_out,44460850.0,,3424
2001,81,Hardball,hardball,44102389.0,,3425
2001,82,In the Bedroom,in_the_bedroom,43368779.0,,3426
2001,83,See Spot Run,see_spot_run,43057552.0,,3427
2001,84,Shaolin Soccer,shaolin_soccer,42776760.0,,3428
2001,85,Black Knight,black_knight,39976235.0,,3429
2001,86,Memento,memento,39723096.0,,3430
2001,87,Crocodile Dundee in Los Angeles,crocodile_dundee_in_los_angeles,39438674.0,,3431
2001,88,Haunted Castle,haunted_castle,39093166.0,,3432
2001,89,Someone Like You,someone_like_you,38689940.0,,3433
2001,90,What's the Worst That Could Happen?,whats_the_worst_that_could_happen,38464131.0,,3434
2001,91,The Majestic,the_majestic,37317558.0,,3435
2001,92,Valentine,valentine,36684136.0,,3436
2001,93,Joy Ride,joy_ride,36642838.0,,3437
2001,94,Riding in Cars with Boys,riding_in_cars_with_boys,35743308.0,,3438
2001,95,Original Sin,original_sin,35402320.0,,3439
2001,96,Jay and Silent Bob Strike Back,jay_and_silent_bob_strike_back,33788161.0,,3440
2001,97,And Your Mother Too,and_your_mother_too,33616692.0,,3441
2001,98,The Musketeer,the_musketeer,32533802.0,,3442
2001,99,Double Take,double_take,31603059.0,,3443
2001,100,How High,how_high,31283740.0,,3444
2002,1,The Lord of the Rings: The Two Towers,the_lord_of_the_rings_the_two_towers,936703641.0,,3545
2002,2,Harry Potter and the Chamber of Secrets,harry_potter_and_the_chamber_of_secrets,878979634.0,,3546
2002,3,Spider-Man,spiderman,821708551.0,,3547
2002,4,Star Wars: Episode II - Attack of the Clones,star_wars_episode_ii_attack_of_the_clones,645256452.0,,3548
2002,5,Men in Black II,men_in_black_ii,441818803.0,,3549
2002,6,Die Another Day,die_another_day,431971116.0,,3550
2002,7,Signs,signs,408247917.0,,3551
2002,8,Ice Age,ice_age,383257136.0,,3552
2002,9,My Big Fat Greek Wedding,my_big_fat_greek_wedding,368744044.0,,3553
2002,10,Minority Report,minority_report,358372926.0,,3554
2002,11,Catch Me If You Can,catch_me_if_you_can,352114312.0,,3555
2002,12,Chicago,chicago,306776732.0,,3556
2002,13,Austin Powers in Goldmember,austin_powers_in_goldmember,296938801.0,,3557
2002,14,xXx,xxx,277448382.0,,3558
2002,15,Scooby-Doo,scoobydoo,275650703.0,,3559
2002,16,Lilo & Stitch,lilo_stitch,273144151.0,,3560
2002,17,The Ring,the_ring,249348933.0,,3561
2002,18,8 Mile,8_mile,242875078.0,,3562
2002,19,The Bourne Identity,the_bourne_identity,214034224.0,,3563
2002,20,Red Dragon,red_dragon,209196298.0,,3564
2002,21,Two Weeks Notice,two_weeks_notice,199043242.0,,3565
2002,22,Panic Room,panic_room,196397415.0,,3566
2002,23,The Sum of All Fears,the_sum_of_all_fears,193921372.0,,3567
2002,24,Gangs of New York,gangs_of_new_york,193772504.0,,3568
2002,25,Road to Perdition,road_to_perdition,181001478.0,,3569
2002,26,Sweet Home Alabama,sweet_home_alabama,180622424.0,,3570
2002,27,The Scorpion King,the_scorpion_king,178799308.0,,3571
2002,28,Hero,hero,177395557.0,,3572
2002,29,The Santa Clause 2,the_santa_clause_2,172855065.0,,3573
2002,30,Mr. Deeds,mr_deeds,171269535.0,,3574
2002,31,Stuart Little 2,stuart_little_2,169956806.0,,3575
2002,32,Blade II,blade_ii,155010032.0,,3576
2002,33,Maid in Manhattan,maid_in_manhattan,154906693.0,,3577
2002,34,About a Boy,about_a_boy,130549455.0,,3578
2002,35,Space Station 3D,space_station_3d,128363881.0,,3579
2002,36,The Time Machine,the_time_machine,123729176.0,,3580
2002,37,Spirit: Stallion of the Cimarron,spirit_stallion_of_the_cimarron,122563539.0,,3581
2002,38,The Pianist,the_pianist,120072577.0,,3582
2002,39,Spy Kids 2: Island of Lost Dreams,spy_kids_2_island_of_lost_dreams,119723358.0,,3583
2002,40,Unfaithful,unfaithful,119137784.0,,3584
2002,41,Snow Dogs,snow_dogs,115035090.0,,3585
2002,42,We Were Soldiers,we_were_soldiers,114660784.0,,3586
2002,43,Insomnia,insomnia,113714830.0,,3587
2002,44,Return to Never Land,return_to_never_land,109862682.0,,3588
2002,45,Treasure Planet,treasure_planet,109578115.0,,3589
2002,46,The Hours,the_hours,108846072.0,,3590
2002,47,Asterix & Obelix: Mission Cleopatra,asterix_obelix_mission_cleopatra,108012365.0,,3591
2002,48,About Schmidt,about_schmidt,105834556.0,,3592
2002,49,The Tuxedo,the_tuxedo,104391623.0,,3593
2002,50,Resident Evil,resident_evil,102984862.0,,3594
2002,51,John Q,john_q,102244770.0,,3595
2002,52,40 Days and 40 Nights,40_days_and_40_nights,95146283.0,,3596
2002,53,Changing Lanes,changing_lanes,94935764.0,,3597
2002,54,28 Days Later,28_days_later,82719885.0,,3598
2002,55,Reign of Fire,reign_of_fire,82150183.0,,3599
2002,56,The Rookie,the_rookie,80693537.0,,3600
2002,57,Jackass: The Movie,jackass_the_movie,79493831.0,,3601
2002,58,Collateral Damage,collateral_damage,78382433.0,,3602
2002,59,Showtime,showtime,77741732.0,,3603
2002,60,Windtalkers,windtalkers,77628265.0,,3604
2002,61,Barbershop,barbershop,77063924.0,,3605
2002,62,Bend It Like Beckham,bend_it_like_beckham,76583333.0,,3606
2002,63,The Count of Monte Cristo,the_count_of_monte_cristo,75395048.0,,3607
2002,64,Divine Secrets of the Ya-Ya Sisterhood,divine_secrets_of_the_yaya_sisterhood,73839240.0,,3608
2002,65,E.T. the Extra-Terrestrial 20th Anniversary,et_the_extraterrestrial_20th_anniversary,69177751.0,,3609
2002,66,The Sweetest Thing,the_sweetest_thing,68696770.0,,3610
2002,67,Ghost Ship,ghost_ship,68349884.0,,3611
2002,68,Star Trek: Nemesis,star_trek_nemesis,67336470.0,,3612
2002,69,Bad Company,bad_company,65977295.0,,3613
2002,70,K-19: The Widowmaker,k19_the_widowmaker,65716126.0,,3614
2002,71,High Crimes,high_crimes,63781810.0,,3615
2002,72,Like Mike,like_mike,62274780.0,,3616
2002,73,Crossroads,crossroads,61141030.0,,3617
2002,74,The Wild Thornberrys,the_wild_thornberrys,60694737.0,,3618
2002,75,Bowling for Columbine,bowling_for_columbine,58008423.0,,3619
2002,76,Drumline,drumline,57588485.0,,3620
2002,77,Murder by Numbers,murder_by_numbers,56714147.0,,3621
2002,78,Frida,frida,56298474.0,,3622
2002,79,The Mothman Prophecies,the_mothman_prophecies,55157539.0,,3623
2002,80,Analyze That,analyze_that,55003135.0,,3624
2002,81,The Hot Chick,the_hot_chick,54639553.0,,3625
2002,82,The Cat Returns,the_cat_returns,53452680.0,,3626
2002,83,Big Fat Liar,big_fat_liar,52970014.0,,3627
2002,84,Dragonfly,dragonfly,52323400.0,,3628
2002,85,One Hour Photo,one_hour_photo,52223306.0,,3629
2002,86,Blue Crush,blue_crush,51843679.0,,3630
2002,87,Enough,enough,51806184.0,,3631
2002,88,I Spy,i_spy,51386477.0,,3632
2002,89,Talk to Her 2002 Re-release,talk_to_her_2002_rerelease,51001550.0,,3633
2002,90,A Walk to Remember,a_walk_to_remember,47494916.0,,3634
2002,91,Eight Legged Freaks,eight_legged_freaks,45867333.0,,3635
2002,92,Queen of the Damned,queen_of_the_damned,45479110.0,,3636
2002,93,The Transporter,the_transporter,43928932.0,,3637
2002,94,The Master of Disguise,the_master_of_disguise,43411001.0,,3638
2002,95,Orange County,orange_county,43325009.0,,3639
2002,96,8 Women,8_women,42426583.0,,3640
2002,97,Undercover Brother,undercover_brother,41604473.0,,3641
2002,98,Pinocchio,pinocchio,41314585.0,,3642
2002,99,Clockstoppers,clockstoppers,38793283.0,,3643
2002,100,National Lampoon's Van Wilder,national_lampoons_van_wilder,38275483.0,,3644
2003,1,The Lord of the Rings: The Return of the King,the_lord_of_the_rings_the_return_of_the_king,1140697968.0,,3745
2003,2,Finding Nemo,finding_nemo,871014978.0,,3746
2003,3,The Matrix Reloaded,the_matrix_reloaded,739412035.0,,3747
2003,4,Pirates of the Caribbean: The Curse of the Black Pearl,pirates_of_the_caribbean_the_curse_of_the_black_pearl,654264015.0,,3748
2003,5,Bruce Almighty,bruce_almighty,484592874.0,,3749
2003,6,The Last Samurai,the_last_samurai,454627263.0,,3750
2003,7,Terminator 3: Rise of the Machines,terminator_3_rise_of_the_machines,433371112.0,,3751
2003,8,The Matrix Revolutions,the_matrix_revolutions,427343298.0,,3752
2003,9,X-Men 2,xmen_2,407711549.0,,3753
2003,10,Bad Boys II,bad_boys_ii,273339556.0,,3754
2003,11,Something's Gotta Give,somethings_gotta_give,265328738.0,,3755
2003,12,Charlie's Angels: Full Throttle,charlies_angels_full_throttle,259175788.0,,3756
2003,13,The Village,the_village,256697520.0,,3757
2003,14,Brother Bear,brother_bear,250397798.0,,3758
2003,15,Hulk,hulk,245285165.0,,3759
2003,16,Love Actually,love_actually,244931766.0,,3760
2003,17,2 Fast 2 Furious,2_fast_2_furious,236350661.0,,3761
2003,18,American Wedding,american_wedding,232722935.0,,3762
2003,19,Scary Movie 3,scary_movie_3,220673217.0,,3763
2003,20,Elf,elf,220443451.0,,3764
2003,21,Master and Commander: The Far Side of the World,master_and_commander_the_far_side_of_the_world,211622535.0,,3765
2003,22,S.W.A.T.,swat,207725639.0,,3766
2003,23,Spy Kids 3: Game Over,spy_kids_3_game_over,197011982.0,,3767
2003,24,Anger Management,anger_management,195745823.0,,3768
